playe #,well,name,c1,c2,c3,avg,v4,v5,v6,avg,Ratio,z-score vcr
3,E4,hsa-miR-1304,0.72451779,0.903160444,0.93884774,0.855508658,0.660346294,0.720663094,0.604421162,0.661810183,0.773586774,-0.083561378
3,F4,hsa-miR-1305,0.781881695,0.907662007,1.005328431,0.898290711,0.735135155,0.775079167,0.594702681,0.701639001,0.781082329,0.19914897
3,G4,hsa-miR-1306,0.732575112,0.859945629,0.952497588,0.848339443,0.731841216,0.805704681,0.64660807,0.728051322,0.858207559,0.41560914
3,H4,hsa-miR-1307,0.778102592,0.837137758,1.119107559,0.911449303,0.66896118,0.752836915,0.630889209,0.684229101,0.750704509,0.090928244
3,B5,hsa-miR-130a,0.996684342,1.075419677,1.319048667,1.130384229,0.738851368,0.72621423,0.767168347,0.744077982,0.658252268,0.601217261
3,A5,hsa-miR-130a*,0.918713659,1.159148462,1.354828441,1.144230187,0.702642922,0.718208524,0.691408615,0.704086687,0.615336577,0.270562214
3,D5,hsa-miR-130b,0.910228506,0.913476492,0.858127606,0.893944201,0.550211166,0.662319771,0.708747232,0.640426056,0.716404956,-0.183904877
3,C5,hsa-miR-130b*,0.954829089,1.085998378,1.085595081,1.04214085,0.643792225,0.586643329,0.694390393,0.641608649,0.615664043,-0.173716401
3,F5,hsa-miR-132,0.997147837,0.945137378,1.008004028,0.983429748,0.572677365,0.708654574,0.664093898,0.648475279,0.659401732,-0.151475224
3,E5,hsa-miR-132*,0.876894019,0.948888667,0.923021091,0.916267926,0.571199323,0.656202212,0.634717656,0.620706397,0.677428926,-0.364539563
3,G5,hsa-miR-1321,0.891333027,0.950651808,0.992041359,0.944675398,0.788091221,0.745171111,0.595402132,0.709554821,0.751109665,0.261165219
3,H5,hsa-miR-1322,0.835038658,0.797936824,1.106183263,0.913052915,0.796663833,0.805138257,0.60795511,0.736585734,0.806728418,0.459771563
3,A6,hsa-miR-1323,1.025883314,1.196961511,1.306940556,1.176595127,0.808023647,0.744151497,0.635564386,0.72924651,0.619793923,0.425923613
3,B6,hsa-miR-1324,0.92505974,1.071293309,1.338367033,1.11157336,0.711951004,0.676594049,0.771659426,0.72006816,0.647791847,0.432006082
3,D6,hsa-miR-133a,0.958643747,0.867785839,1.048726842,0.958385476,0.67521114,0.790070957,0.72604897,0.730443689,0.762160641,0.473613014
3,C6,hsa-miR-133a,0.778066929,0.95612866,1.092714766,0.942303451,0.67318414,0.684222137,0.612335789,0.656580688,0.696782642,-0.114180266
3,E6,hsa-miR-133b,0.928589263,0.806227139,1.004285426,0.913033943,0.730236482,0.738033937,0.585978203,0.684749541,0.749971615,0.074579972
3,F6,hsa-miR-134,0.988840936,0.984901066,1.246445828,1.073395943,0.614273626,0.687620741,0.649516205,0.650470191,0.605992779,-0.141512277
3,G6,hsa-miR-135a,1.000534772,1.019900598,1.044237359,1.021557576,0.847170633,0.762995075,0.813625473,0.807930393,0.790880918,1.090252091
3,A7,hsa-miR-135a,1.060857823,1.029991624,1.394871156,1.161906868,0.851224634,0.79630175,0.78200366,0.809843348,0.696995061,1.085252901
3,H6,hsa-miR-135a*,0.841135159,0.730188514,1.030134028,0.867152567,0.688048995,0.731954164,0.621833354,0.680612171,0.784881688,0.062203251
3,B7,hsa-miR-135b,1.043388342,1.090237288,1.370065568,1.167897066,0.761951049,0.768810533,0.930651748,0.82047111,0.702520054,1.238922468
3,C7,hsa-miR-135b*,1.051231748,1.08689858,1.164954756,1.101028362,0.75616556,0.688942464,0.697372231,0.714160085,0.648630053,0.350966445
3,D7,hsa-miR-136,0.963563721,0.987226846,0.914676977,0.955155848,0.746790542,0.810953708,0.832694246,0.796812832,0.834222848,1.012236371
3,E7,hsa-miR-136*,1.156404803,1.015736721,1.067909243,1.080016922,0.728209481,0.771038505,0.868807077,0.789351688,0.73086974,0.979270639
3,F7,hsa-miR-137,1.164676041,1.037006534,1.2660364,1.155906325,0.754476347,0.819903449,0.889348326,0.821242707,0.710475139,1.218817593
3,G7,hsa-miR-138,1.095939214,0.941723706,1.149853733,1.062505551,0.716554025,0.889349036,0.856106819,0.82066996,0.772391221,1.190675389
3,A8,hsa-miR-138,1.172127379,1.047547596,1.318776461,1.179483812,0.181545605,0.850453446,0.917472947,0.649823999,0.550939312,-0.034175219
3,H7,hsa-miR-138-1*,1.034118888,0.808065298,1.051719819,0.964634668,0.716173963,0.783047087,0.906723761,0.801981604,0.831383766,1.089440587
3,B8,hsa-miR-138-2*,1.00524088,0.985163665,1.171757052,1.054053866,0.794805731,0.765713968,0.878231066,0.812916922,0.771229012,1.158109673
3,D8,hsa-miR-139-3p,0.916289336,0.90267283,1.066775521,0.961912562,0.79176523,0.802041692,0.78200366,0.791936861,0.82329402,0.952651374
3,C8,hsa-miR-139-5p,0.927127551,0.967044924,1.237149425,1.043773967,0.74695944,0.798869616,0.8559596,0.800596219,0.767020681,1.052780139
3,F8,hsa-miR-140-3p,0.829334391,0.971696545,1.111352967,0.970794634,0.777449334,0.789768848,0.710735061,0.759317748,0.782161047,0.678985429
3,E8,hsa-miR-140-5p,0.824557013,0.839988722,1.018932966,0.8944929,0.762837856,0.764279011,0.807072868,0.778063245,0.86983725,0.866819223
3,H8,hsa-miR-141,0.779279119,0.869323828,1.073260297,0.907287748,0.756967888,0.76975463,0.835823242,0.787515253,0.867988414,0.949842711
3,G8,hsa-miR-141*,0.796926802,0.914526867,0.921842057,0.877765242,0.756883478,0.76405242,0.827687753,0.78287455,0.891895137,0.912324721
3,B9,hsa-miR-142-3p,1.024171965,1.095188957,1.288665205,1.136008709,0.813344586,0.733880034,0.927817181,0.825013934,0.726239093,1.274924438
3,A9,hsa-miR-142-5p,1.011016417,1.213879757,1.426750977,1.217215717,0.822508432,0.77832676,1.003024742,0.867953311,0.713064496,1.622965591
3,D9,hsa-miR-143,0.923241457,1.030929343,1.260050289,1.07140703,0.75367401,0.736183585,0.983330162,0.824395919,0.769451661,1.297105081
3,C9,hsa-miR-143*,1.088095808,1.04132047,1.298052241,1.142489506,0.789949333,0.719001547,0.869432884,0.792794588,0.693918485,1.010760439
3,F9,hsa-miR-144,0.913722423,0.901734989,1.127995874,0.981151095,0.734163868,0.82266012,0.856548589,0.804457526,0.819911968,1.078864307
3,E9,hsa-miR-144*,0.875574896,0.891006299,1.140239867,0.968940354,0.786908762,0.734861862,0.900244792,0.807338472,0.833217926,1.131150313
3,G9,hsa-miR-145,0.955934297,0.879414793,0.982336785,0.939228625,0.756461142,0.733804524,0.80747782,0.765914495,0.815471841,0.780891473
3,H9,hsa-miR-145*,0.850475933,0.856606983,0.982291464,0.896458127,0.816596259,0.781272236,0.895091087,0.830986528,0.926966361,1.29773188
3,A10,hsa-miR-1468,1.123854676,1.142080042,1.331746153,1.199226957,0.939020248,0.725458993,0.961574109,0.875351117,0.729929486,1.663234466
3,B10,hsa-miR-1469,1.0391814,0.958942115,1.242455232,1.080192916,0.873733081,0.687205345,0.891593896,0.817510774,0.756819233,1.207231818
3,C10,hsa-miR-146a,1.048058795,0.820482042,1.168174479,1.012238439,0.840793911,0.701366381,0.807072868,0.78307772,0.773609942,0.910801302
3,D10,hsa-miR-146a*,0.976184555,0.787170618,1.20005444,0.987803204,0.830278717,0.754498462,0.85191023,0.812229136,0.82225805,1.141495922
3,F10,hsa-miR-146b-3p,1.072480332,0.798724546,1.189306861,1.02017058,0.747930735,0.778666584,0.897336597,0.807977972,0.792002816,1.129555295
3,E10,hsa-miR-146b-5p,0.980890547,0.814630049,1.205904373,1.00047499,0.790878345,0.803703239,0.710551024,0.768377536,0.768012738,0.74410456
3,G10,hsa-miR-147,1.021605045,0.812079132,1.18250463,1.005396269,0.684290577,0.778930907,0.857432076,0.773551187,0.769399301,0.856417599
3,H10,hsa-miR-1470,0.959142914,0.920228802,1.031041004,0.970137573,0.686824323,0.75042013,0.872230625,0.769825026,0.793521504,0.839338678
3,A11,hsa-miR-1471,1.243787645,0.961155414,1.382581629,1.195841563,0.759037163,0.720436557,0.910220952,0.796564891,0.666112398,1.058217657
3,B11,hsa-miR-147b,1.06948558,1.014086122,1.336643724,1.140071808,0.765244918,0.703216741,0.824521878,0.764327846,0.670420793,0.780903372
3,D11,hsa-miR-148a,1.085101057,0.987902087,1.229349511,1.100784218,0.682728047,0.762617464,0.798974143,0.748106551,0.679612352,0.642303739
3,C11,hsa-miR-148a*,1.135869353,1.080446371,1.268575893,1.161630539,0.721621595,0.731312168,0.749903374,0.734279046,0.632110659,0.520040496
3,F11,hsa-miR-148b,0.997753878,0.892731862,1.120876115,1.003787285,0.650549009,0.762579678,0.816496797,0.743208495,0.740404372,0.6147323
3,E11,hsa-miR-148b*,1.048272653,0.890593649,1.169126851,1.035997717,0.638471286,0.728366692,0.799047779,0.721961919,0.696875974,0.453495334
3,G11,hsa-miR-149,0.980890547,0.799362279,1.109493703,0.963248843,0.65257601,0.754385167,0.843664287,0.750208488,0.778831444,0.680443395
3,H11,hsa-miR-149*,1.022745909,0.844377744,1.047185023,0.971436225,0.751984806,0.785463863,0.844584599,0.794011089,0.817357917,1.000218314
4,A2,ath-miR416,0.927160834,1.025301761,1.131917087,1.028126561,0.981704482,0.758728366,0.833288347,0.857907065,0.834437216,0.336414623
4,B2,cel-miR-243,1.072839166,0.974698239,0.868082913,0.971873439,0.789061277,0.800996075,0.773985713,0.788014355,0.810819931,-0.082672104
4,C2,hsa-miR-150,0.936112865,0.944729068,1.061943379,0.980928437,0.703605069,0.771075766,0.739926269,0.738202368,0.752554763,-0.395900363
4,D2,hsa-miR-150*,0.816917735,0.787654417,0.777047768,0.793873307,0.750115788,0.53504243,0.655003708,0.646720642,0.814639611,-1.024597283
4,F2,hsa-miR-151-3p,0.963424993,0.742209429,0.943787426,0.883140616,0.735911694,0.676863741,0.602143808,0.671639748,0.760512806,-0.847835518
4,E2,hsa-miR-151-5p,0.926912125,0.772985686,0.802014899,0.833970903,0.924965287,0.573633013,0.724629649,0.741075983,0.888611317,-0.435117477
4,G2,hsa-miR-152,0.999564833,0.730523569,0.691779846,0.807289416,0.71020536,0.577735912,0.564090666,0.617343979,0.764712094,-1.207408374
4,H2,hsa-miR-153,0.969931769,0.692798974,0.805263528,0.822664757,0.80218468,0.665987158,0.622451371,0.696874403,0.847094029,-0.695565061
4,A3,hsa-miR-153,1.073709492,0.894546607,1.033216533,1.000490877,0.795198393,0.733956072,0.678815223,0.735989896,0.735628793,-0.43157644
4,B3,hsa-miR-1537,1.068611791,0.88942311,1.061322844,1.006452582,0.863362659,0.689753055,0.710764759,0.754626824,0.749788751,-0.325443871
4,C3,hsa-miR-1538,1.149926362,0.980734156,0.87731789,1.002659469,0.76640421,0.758186453,0.745690762,0.756760475,0.754753232,-0.287099587
4,D3,hsa-miR-1539,0.974200604,0.865911034,0.829865675,0.889992438,0.745754239,0.559776013,0.798626094,0.701385449,0.788080234,-0.661472906
4,E3,hsa-miR-154,1.007853796,0.946343371,0.869834999,0.941344055,0.85120425,0.643537299,0.653157612,0.715966387,0.760578858,-0.581086236
4,F3,hsa-miR-154*,0.976480081,0.879456764,0.822893876,0.892943574,0.696271439,0.563878912,0.627726049,0.629292133,0.704738969,-1.126695906
4,G3,hsa-miR-155,0.950204126,1.019300989,0.812527408,0.927344174,0.828778766,0.708758006,0.578859793,0.705465522,0.760737536,-0.641427958
4,H3,hsa-miR-155*,0.959404806,0.784215339,0.77416413,0.839261425,0.797745905,0.748935546,0.544913343,0.697198265,0.830728357,-0.686967624
4,A4,hsa-miR-15a,1.031228589,0.731014862,1.136224305,0.966155919,0.702296404,0.706551768,0.681377192,0.696741788,0.721148393,-0.673442852
4,B4,hsa-miR-15a*,0.898481023,0.727154723,0.864104261,0.829913336,0.86320831,0.73728484,0.664761899,0.755085016,0.909835984,-0.319204119
4,C4,hsa-miR-15b,1.160038964,0.692658618,0.959556133,0.937417905,0.62077348,0.643924361,0.704585836,0.656427892,0.700251071,-0.927010475
4,D4,hsa-miR-15b*,0.775431554,0.683183623,0.747627371,0.735414183,0.674656473,0.581761381,0.65794249,0.638120115,0.86770167,-1.06287797
4,E4,hsa-miR-16,0.969890377,0.734524179,0.671995941,0.792136833,0.79006486,0.534655369,0.697163619,0.673961283,0.850814221,-0.853047883
4,G4,hsa-miR-16,0.948877844,0.783267832,0.811432334,0.847859337,0.838351083,0.624841924,0.57754112,0.680244709,0.802308448,-0.815358151
4,F4,hsa-miR-16-1*,0.991234419,0.745718681,0.746167313,0.827706804,0.640690168,0.611139776,0.612203373,0.621344439,0.750681806,-1.164669399
4,H4,hsa-miR-16-2*,1.116936392,0.843451734,0.817345597,0.925911241,0.775706354,0.702642368,0.638727543,0.705692089,0.762159543,-0.629569402
4,A5,hsa-miR-17,0.912903784,0.88633492,0.934150987,0.911129897,0.64549758,0.673496255,0.743806973,0.687600269,0.754667662,-0.724427555
4,B5,hsa-miR-17*,1.021281843,0.836643752,1.008869869,0.955598488,0.895476282,0.745722912,0.755260573,0.798819922,0.835936779,-0.036704065
4,C5,hsa-miR-181a,1.152827583,0.721329336,0.974412338,0.949523086,0.839200253,0.707016252,0.801866242,0.782694249,0.824302495,-0.134242712
4,E5,hsa-miR-181a,1.006942002,0.731295632,1.098335574,0.945524403,0.780955719,0.609475388,0.766940239,0.719123782,0.760555497,-0.548281696
4,F5,hsa-miR-181a-2*,1.042750273,0.865946121,0.934844537,0.947846977,0.857341366,0.602546916,0.750814753,0.736901012,0.777447235,-0.446990337
4,D5,hsa-miR-181a*,0.989245051,0.80625352,0.914841576,0.903446716,0.763084778,0.534190877,0.748177414,0.68181769,0.754685006,-0.79577932
4,H5,hsa-miR-181b,1.144289912,0.884896118,0.802781413,0.943989148,0.772386914,0.653833257,0.72172856,0.71598291,0.758465192,-0.564286722
4,G5,hsa-miR-181b,1.044656713,0.746560919,0.927580658,0.906266097,0.714451141,0.621242228,0.568724858,0.634806076,0.700463228,-1.090170223
4,A6,hsa-miR-181c,0.872826754,0.921848706,0.934406476,0.909693979,0.796703733,0.756289855,0.79919121,0.784061599,0.861895997,-0.113293494
4,B6,hsa-miR-181c*,1.01469214,0.945009781,1.077967568,1.012556496,0.902462569,0.747851783,0.790450319,0.813588224,0.80349909,0.059435331
4,C6,hsa-miR-181d,0.98199221,0.930095489,0.853555267,0.921880989,0.749382441,0.711699712,0.76848497,0.743189041,0.806165926,-0.376280258
4,D6,hsa-miR-182,0.910748705,0.84359209,0.853920311,0.869420369,0.807626975,0.582032373,0.70496258,0.69820731,0.803072179,-0.693505274
4,E6,hsa-miR-182*,0.920902639,0.822887441,0.707147023,0.816979034,0.872008634,0.635176657,0.680812076,0.729332456,0.892718693,-0.497704543
4,F6,hsa-miR-1825,1.085728457,0.871174894,0.579829177,0.845577509,0.831287625,0.746264825,0.73856991,0.772040787,0.913033729,-0.200278122
4,G6,hsa-miR-1827,1.050790519,0.927603854,0.600525629,0.859640001,0.924695051,0.810208262,0.694187159,0.809696824,0.941902219,0.033433273
4,H6,hsa-miR-183,1.059286722,0.713468586,0.760001468,0.844252259,0.786899833,0.754818966,0.712347175,0.751355325,0.88996543,-0.327139598
4,A7,hsa-miR-183*,1.180844248,0.721013486,1.002774139,0.968210625,0.87818434,0.720099073,0.704322094,0.767535169,0.792735743,-0.241272376
4,B7,hsa-miR-184,1.260335317,0.868928992,1.024857693,1.051374001,0.898757133,0.800802512,0.749270023,0.816276556,0.776390281,0.081469703
4,C7,hsa-miR-185,1.16260848,0.848715645,0.868484443,0.959936189,0.827620842,0.799331687,0.825903753,0.817618761,0.851742824,0.104665668
4,D7,hsa-miR-185*,1.105041739,0.843556995,0.82241933,0.923672688,0.830940282,0.750019373,0.713665848,0.764875168,0.828080312,-0.247221933
4,E7,hsa-miR-186,1.20239547,0.795409906,0.953715887,0.983840421,0.710861529,0.798054361,0.675386641,0.728100844,0.7400599,-0.462196944
4,F7,hsa-miR-186*,1.131151973,0.794076366,0.722587216,0.882605185,0.82684885,0.792945065,0.75985708,0.793216998,0.898722341,-0.056565087
4,H7,hsa-miR-187,1.116646275,0.820115101,0.633450137,0.856737171,0.930716407,0.719324941,0.706055197,0.785365515,0.916693639,-0.134375708
4,G7,hsa-miR-187*,1.068072974,0.7461398,0.779018858,0.864410544,0.876601822,0.833935447,0.67821236,0.796249877,0.921147807,-0.043912089
4,B8,hsa-miR-188-3p,1.158422573,0.892335749,1.092093804,1.047617376,0.822448656,0.802466892,0.752058056,0.792324535,0.75631099,-0.060920454
4,A8,hsa-miR-188-5p,0.97846944,0.839521355,0.931741895,0.916577563,0.898255377,0.801344418,0.808421909,0.836007234,0.912096551,0.211755768
4,C8,hsa-miR-18a,0.909132305,0.812675469,0.794605039,0.838804271,0.746873582,0.793332127,0.825074887,0.788426865,0.939941405,-0.071900469
4,D8,hsa-miR-18a*,1.114159559,0.766353155,0.753540694,0.878017803,0.856685198,0.798596211,0.768108226,0.807796545,0.920022968,0.033926646
4,E8,hsa-miR-18b,0.997119577,0.771617066,0.788034763,0.852257135,0.755480904,0.827703677,0.784384398,0.78918966,0.925999475,-0.066312299
4,F8,hsa-miR-18b*,0.86851645,0.796427588,0.751423564,0.805455867,0.885672383,0.799563897,0.752811606,0.812682629,1.008972262,0.060336625
4,G8,hsa-miR-190,0.98410589,0.734032879,0.888888874,0.869009214,0.829241941,0.799525186,0.65620938,0.761658836,0.876468078,-0.26477439
4,H8,hsa-miR-1908,0.968605555,0.739121288,0.924514554,0.877413799,0.818897633,0.78756484,0.837018302,0.814493592,0.928289015,0.085033491
4,B9,hsa-miR-1909,1.218766208,0.875315854,1.064461972,1.052848011,0.832175385,0.76964366,0.81185049,0.804556512,0.764171564,0.015589606
4,A9,hsa-miR-1909*,1.035911861,0.87050815,0.995619762,0.967346591,0.908097866,0.851314722,0.818142414,0.859185001,0.888187345,0.365992853
4,C9,hsa-miR-190b,1.303976646,0.812570208,0.94984673,1.022131194,0.787131416,0.699661944,0.836716867,0.774503409,0.757733854,-0.178193978
4,D9,hsa-miR-191,1.021944989,0.719188653,0.88385168,0.874995107,0.716882821,0.750367724,0.794519333,0.753923293,0.861631438,-0.296285227
4,E9,hsa-miR-191*,1.00901423,0.738033432,0.923273493,0.890107052,0.775088775,0.788261541,0.780051641,0.781133986,0.877573079,-0.126073631
4,F9,hsa-miR-1910,0.923472215,0.622403158,0.814388996,0.78675479,0.815848365,0.704151905,0.667813675,0.729271315,0.926935971,-0.482083531
4,G9,hsa-miR-1911,0.961850063,0.765616236,0.85647539,0.861313896,0.820287148,0.684101845,0.73412409,0.746171028,0.866317183,-0.372854384
4,H9,hsa-miR-1911*,1.00018645,0.649459582,0.798875778,0.816173937,0.768179722,0.758457381,0.670564078,0.732400394,0.897358223,-0.448126303
4,A10,hsa-miR-1912,1.279980031,0.873631377,0.971382713,1.041664707,0.8999923,0.811988727,0.852691666,0.854890897,0.820696805,0.336677439
4,B10,hsa-miR-1913,1.147439774,0.9226558,1.038217241,1.036104272,0.795198393,0.81450466,0.76012083,0.789941295,0.762414861,-0.070301969
4,C10,hsa-miR-1914,1.137990317,0.83190623,0.943422382,0.971106309,0.770881583,0.668154741,0.743693909,0.727576744,0.749224608,-0.486545684
4,D10,hsa-miR-1914*,0.975775535,0.780811349,0.862644196,0.873077027,0.740543471,0.715918744,0.737477302,0.731313172,0.837627323,-0.452538925
4,F10,hsa-miR-1915,0.853264823,0.68448201,0.712147791,0.749964875,0.749807026,0.672838201,0.719468027,0.714037751,0.952094925,-0.57125966
4,E10,hsa-miR-1915*,0.952607922,0.746596014,0.766243238,0.821815725,0.809093733,0.797783376,0.693923409,0.766933506,0.93321834,-0.226008058
4,G10,hsa-miR-192,0.906023972,0.753088138,0.763724637,0.807612249,0.742589156,0.765540761,0.719354963,0.74249496,0.919370603,-0.375870494
4,H10,hsa-miR-192*,1.20803192,0.753263639,0.76113302,0.907476193,0.73961713,0.655729855,0.703003421,0.699450135,0.770764171,-0.666560946
4,B11,hsa-miR-193a-3p,1.247818918,1.032425593,1.236056359,1.17210029,0.864443413,0.805524746,0.785288634,0.818418931,0.698249918,0.102883698
4,A11,hsa-miR-193a-5p,1.302318786,0.90588153,1.304314527,1.170838281,0.742936562,0.836915872,0.839015147,0.806289194,0.688642665,0.049644051
4,D11,hsa-miR-193b,1.1556872,0.808710011,1.023434113,0.995943774,0.626138668,0.630183494,0.645584637,0.633968933,0.636550927,-1.077164918
4,C11,hsa-miR-193b*,1.218683279,0.934622423,1.111768199,1.088357967,0.74695076,0.793215986,0.692039619,0.744068789,0.68366182,-0.36451952
4,F11,hsa-miR-194,1.091074866,0.751544067,0.725580363,0.856066432,0.806970807,0.77161768,0.735781884,0.77145679,0.90116463,-0.19749442
4,E11,hsa-miR-194,1.221833141,0.806534233,0.989414471,1.005927281,0.713679149,0.740381406,0.790450319,0.748170291,0.743761806,-0.334252313
4,G11,hsa-miR-194*,1.248855092,0.715433775,0.99156814,0.985285669,0.805774293,0.74533585,0.735706514,0.762272219,0.77365605,-0.259596653
4,H11,hsa-miR-195,1.192034228,0.723294526,0.794313071,0.903213942,0.882667821,0.843537523,1.01876636,0.914990568,1.013038579,-0.518346874
5,A2,ath-miR416,1.063249889,0.940234102,1.042249459,1.015244483,0.748077807,1.065646539,0.9302781,0.914667482,0.900933221,0.147362159
5,B2,cel-miR-243,0.936750111,1.059765898,0.957750541,0.984755517,0.677369526,0.846741875,0.772767513,0.765626304,0.777478563,0.10638036
5,C2,hsa-miR-195*,1.11017767,1.092261804,1.018439945,1.073626473,0.803013268,0.817604299,0.838297852,0.819638473,0.763429827,-0.737648266
5,E2,hsa-miR-196a,0.978680409,1.082819155,0.694771845,0.918757137,0.744448976,0.661334266,0.720610709,0.708797984,0.771474806,-0.400482833
5,D2,hsa-miR-196a,1.074414749,1.047001974,0.752894288,0.95810367,0.960094864,0.881170498,0.955502057,0.932255806,0.97302185,-1.030047801
5,F2,hsa-miR-196a*,0.95918618,1.079432756,0.739614441,0.926077792,0.805312717,0.767153734,0.886182551,0.819549667,0.884968492,0.270104066
5,G2,hsa-miR-196b,1.110603085,0.925809587,0.816124483,0.950845718,0.788605714,0.747741113,0.88484518,0.807064002,0.848785441,-0.402061964
5,H2,hsa-miR-196b*,1.12485152,1.057095833,0.778642142,0.986863165,0.900704206,0.874277309,0.685170889,0.820050801,0.830967079,-0.476626043
5,A3,hsa-miR-197,1.021567668,1.011347489,1.061658491,1.031524549,0.94396275,0.825130851,0.782946294,0.850679965,0.82468223,-0.361520891
5,B3,hsa-miR-1972,1.01362822,0.95335619,1.030907872,0.999297427,0.821516658,0.776617864,1.176685478,0.92494,0.925590294,-0.181462839
5,C3,hsa-miR-1973,0.99268076,1.032968085,1.04274713,1.022798658,0.577558723,0.729371712,0.626735944,0.64455546,0.630188018,0.177307402
5,D3,hsa-miR-1976,0.791571381,0.963743202,0.67813925,0.811151278,0.787455983,0.75575208,0.733575661,0.758927908,0.935618212,-1.43598669
5,E3,hsa-miR-198,0.847891966,0.886410653,0.660511268,0.798271296,0.742041756,0.82356592,0.812405206,0.79267096,0.992984421,-0.738568552
5,G3,hsa-miR-199a-3p,0.804154045,0.906761277,0.685944788,0.79895337,0.654145606,0.935496111,0.686433921,0.758691879,0.949607209,-0.568526713
5,A4,hsa-miR-199a-3p,1.238520499,0.877260943,0.841688913,0.985823452,0.893698081,0.785821169,0.76013699,0.813218747,0.824913168,-0.780227694
5,F3,hsa-miR-199a-5p,0.74017754,0.950197826,0.705275256,0.798550207,0.893949559,0.769761948,0.833208511,0.832306673,1.042272189,-0.40451235
5,H3,hsa-miR-199a-5p,1.234160905,0.920567244,0.723112794,0.959280315,0.869266344,0.895664734,0.898738797,0.887889958,0.925579255,-0.30120149
5,C4,hsa-miR-199b-3p,1.278997566,1.128307015,0.91191264,1.10640574,0.899698189,0.78515048,0.911740884,0.865529851,0.782289733,-0.002822628
5,B4,hsa-miR-199b-5p,1.271696131,1.057356317,0.870108383,1.066386944,0.992826224,0.866191783,0.792716377,0.883911462,0.828884362,-0.117865188
5,E4,hsa-miR-19a,1.12896303,1.088777833,0.799072731,1.005604531,0.952370137,0.886014339,0.80787308,0.882085852,0.877169727,0.018149272
5,D4,hsa-miR-19a*,1.060768716,1.063966204,0.865996099,0.99691034,1.08318768,0.907029171,0.890751819,0.96032289,0.963299157,-0.005348574
5,G4,hsa-miR-19b,0.904247972,0.98025169,0.791267193,0.891922285,0.601241019,0.911276866,0.698024298,0.736847394,0.826134078,0.467318963
5,A5,hsa-miR-19b,1.228596164,0.853751836,0.829875869,0.970741289,1.046611842,0.950102178,0.677221054,0.891311692,0.918176348,-0.918692167
5,F4,hsa-miR-19b-1*,0.71518955,1.064519835,0.913562779,0.897757388,0.969975341,0.844059172,0.814559821,0.876198111,0.975985409,0.08061492
5,H4,hsa-miR-19b-2*,1.076505877,0.958924141,0.800015729,0.945148582,0.881338505,0.779263357,0.739370827,0.799990896,0.846418131,-0.032732885
5,C5,hsa-miR-200a,1.011218035,0.880256556,0.896877795,0.929450795,0.979316917,0.813207556,0.802709408,0.86507796,0.930740997,-0.481088364
5,B5,hsa-miR-200a*,1.093235478,0.934601026,0.861883814,0.963240106,0.901314985,0.812201545,0.852897286,0.855471272,0.888118411,-0.091083405
5,E5,hsa-miR-200b,1.300228597,0.793904539,0.777018136,0.957050424,0.840056052,0.897155168,0.768049628,0.835086949,0.872563168,-0.170983123
5,D5,hsa-miR-200b*,1.131160624,0.846751229,0.863402962,0.947104938,0.919459134,0.826435019,0.956505053,0.900799735,0.951108688,-0.300328779
5,G5,hsa-miR-200c,1.000655694,0.833987251,0.89695636,0.910533102,0.967891419,0.858292577,0.961817341,0.929333779,1.020647989,0.082543679
5,F5,hsa-miR-200c*,0.861963239,0.780000945,0.80336844,0.815110875,0.765359645,0.903563933,0.889414509,0.852779363,1.046212717,0.25610274
5,A6,hsa-miR-202,1.074946404,0.897155823,1.024909592,0.99900394,0.910692446,0.838768187,0.926637496,0.89203271,0.892922114,-0.230283019
5,H5,hsa-miR-202*,1.12485152,0.806147549,0.91429614,0.948431736,0.902428826,0.956659999,0.793050745,0.884046523,0.932114025,0.032219254
5,B6,hsa-miR-203,1.164903288,0.971525268,0.71913142,0.951853325,0.944465759,1.023542317,0.682013216,0.883340431,0.928021584,-0.009683678
5,C6,hsa-miR-204,1.215233826,0.96774825,0.814264701,0.999082259,0.940800992,0.774829388,0.729563609,0.815064663,0.815813368,0.003884621
5,D6,hsa-miR-205,1.302390706,0.936945389,0.893184536,1.044173544,0.867218366,0.890001156,0.672577447,0.809932323,0.775668305,-0.378217381
5,E6,hsa-miR-205*,1.300583039,0.864334208,0.83665985,1.000525699,0.892117168,0.949990348,0.857280856,0.899796124,0.899323351,-0.427816573
5,F6,hsa-miR-2052,1.272086059,0.822688545,0.956467077,1.01708056,0.964047053,0.775947175,0.823066864,0.854353698,0.840005926,0.072085254
5,G6,hsa-miR-2053,1.291084002,0.907412487,0.930928779,1.043141756,1.0217131,0.877183627,0.737216211,0.878704312,0.842363282,-0.156233274
5,H6,hsa-miR-2054,1.223988493,0.747928273,0.893315533,0.955077433,0.871637628,1.03110614,0.788370003,0.897037924,0.939230572,0.000464118
5,A7,hsa-miR-206,1.256207054,0.938019988,0.697260204,0.963829082,0.853026407,1.063671797,0.840823978,0.919174061,0.953669149,0.052904722
5,B7,hsa-miR-208a,1.266982102,0.977483945,0.749148683,0.997871577,0.821983783,0.991274887,0.703559489,0.838939386,0.840728813,0.167961571
5,C7,hsa-miR-208b,1.27669373,0.931703147,0.744695851,0.984364242,0.800282631,1.043662976,0.799068804,0.881004804,0.894998788,-0.282206165
5,D7,hsa-miR-20a,1.282045764,0.943946103,0.723060362,0.98301741,0.8557211,0.953828178,0.788035636,0.865861638,0.880820248,-0.059086074
